supplement_id,name,vendor_code,class,external_ref_id,active,description,vendor,dosage_form,strength,unit,additional_object,additional_id,additional_nicknames,additional_type,additional_charge,additional_plan_ordering_instructions,additional_addedby,additional_dateupdated,additional_url_supplement_details,additional_inactive,additional_created
518,Cetyl Myristoleate,,mdhq-default,,True,,,,,,supplement,518,cis-9-Cetyl Myristoleate; CMO,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/518,False,2017-03-29 22:22:23
519,Ch-de-Bugre (Cordia salicifolia Cham.) (leaf extract) (10:1),,mdhq-default,,True,,,,,,supplement,519,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/519,False,2017-03-29 22:22:23
520,Chaga ,,mdhq-default,,True,,,,,,supplement,520,Inonotus obliquus; Cinder conk,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/520,False,2017-03-29 22:22:23
521,Chamomile,,mdhq-default,,True,,,,,,supplement,521,Chamomile (Matricaria recutita); Chamomile (Anthemis nobilis) Extract  ID: 977007263; Chamomile (Matricaria chamomilla vulgaris) Extract or Oil  [flower] (ID: 977001969); Chamomile (Matricaria recutita) Extract [leaf]; Chamomilla recutita; Chrysanthemum officinalis; Anthemis nobilis; German Chamomile (Chrysanthemum officinalis) [leaf]; Matricaria chamomilla; Matricaria recutita,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/521,False,2017-03-29 22:22:23
522,Chanca Piedra (Phyllanthus niuri) Whole Herb,,mdhq-default,,True,,,,,,supplement,522,Phyllanthus carolinanus; P. sellowianus; P. fraternus; P. kirganella; P. lathyroides,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/522,False,2017-03-29 22:22:23
523,Chasteberry,,mdhq-default,,True,,,,,,supplement,523,"Chaste Tree (Vitex agnus-castus); Chaste tree berry standardized extract; Chasteberry (Vitex agnus-castus) Extract 4:1; Chasteberry (Vitex agnus-castus) Powder; Chasteberry (Vitex agnus-castus), powdered extract (fruit); Chasteberry Fruit Powder (Vitex agnus-castus); Chasteberry Powder (Vitex agnus-castus) (fruitruit ); Agnus castus; Chaste Tree Extract; Monk's Pepper; Vitex agnus-castus; Vitex Extract; Chaste-tree Berry; Chaste Tree Berry; Chasterberry Fruit; Ionphali; Nymphanthus niruri",Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/523,False,2017-03-29 22:22:23
524,Chia Seed ,,mdhq-default,,True,,,,,,supplement,524,Salvia hispanica L.,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/524,False,2017-03-29 22:22:23
525,Chickweed,,mdhq-default,,True,,,,,,supplement,525,Stellaria media; Common Chickweeds; Star Chickweed; Mouse-ear Chickweed,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/525,False,2017-03-29 22:22:23
526,Chicory,,mdhq-default,,True,,,,,,supplement,526,Cichorium intybus; Root chicory; Wild endive; Chicory Root Concentrate,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/526,False,2017-03-29 22:22:23
527,Chinese (Baikal) Skullcap,,mdhq-default,,True,,,,,,supplement,527,Baikal Skullcap; Ingredient in PC-SPES; Golden Root; Helmet Flower; Scullcap; Huang-qin; Chinese Scullcap,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/527,False,2017-03-29 22:22:23
528,"Chinese Flower Extract (Chines Motherwort, Kudzu, Epimedium grandiflorum, Cynomorium, Cpyerus (nut grass), Schisandra, Magnetite, Paeonia rubra, Jujube, Or",,mdhq-default,,True,,,,,,supplement,528,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/528,False,2017-03-29 22:22:23
529,Chinese Goldthread,,mdhq-default,,True,,,,,,supplement,529,Coptis; Cankerroot; Coptis chinensis; Goldenthread; Huang Lian; Yellowroot,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/529,False,2017-03-29 22:22:23
530,Chitosan,,mdhq-default,,True,,,,,,supplement,530,Chitosan (shellfish); Glucosamine Polysaccharide,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/530,False,2017-03-29 22:22:23
531,Chlorella (algae),,mdhq-default,,True,,,,,,supplement,531,Broken Cell Chlorella; Chlorella (Chlorella vulgaris) ; Chlorella algae (Chlorella pyrenoidosa); Chinese Chlorella; Chlorella; Chlorella pyrenoidosa; Green Algae,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/531,False,2017-03-29 22:22:23
532,Chloride,,mdhq-default,,True,,,,,,supplement,532,Chloride (as potassium chloride); Chloride (as Sodium Chloride); Chloride (from glucosamine sulfate); Sodium; Potassium Chloride; Sodium Chloride; Sodium Chloride (Salt),Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/532,False,2017-03-29 22:22:23
533,Chlorophyll,,mdhq-default,,True,,,,,,supplement,533,Copper Chlorophyllin; Sodium Copper Chlorophyllin,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/533,False,2017-03-29 22:22:23
534,Chlorophyllins,,mdhq-default,,True,,,,,,supplement,534,Spirulina/Chlorella (source); Wheat Grass/Barley Grass (source); Chlorophyll (source); Body Mint(R),Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/534,False,2017-03-29 22:22:23
535,Choline,,mdhq-default,,True,,,,,,supplement,535,Choline Bitartrate; Choline Chloride; Choline Citrate,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/535,False,2017-03-29 22:22:23
536,Chondroitin Sulfate,,mdhq-default,,True,,,,,,supplement,536,Chondroitin; Sodium Chondroitin Sulfate,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/536,False,2017-03-29 22:22:23
537,Chromium,,mdhq-default,,True,,,,,,supplement,537,Chromic Chloride; Chromium Amino Acid Chelate; Chromium Amino Nicotinate; Chromium Chloride; Chromium Dinicolinate Glycinate; Chromium Dinicotinate Glycinate; Chromium Dioxide; Chromium Picolinate; Chromium Polynicotinate; Chromium Proteinate; Chromium Sulfate,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/537,False,2017-03-29 22:22:23
538,Chrysin,,mdhq-default,,True,,,,,,supplement,538,"5,7-Dihydroxyflavone; Isoflavone; Passiflora coerulea",Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/538,False,2017-03-29 22:22:23
539,Chuchuhuasi Bark,,mdhq-default,,True,,,,,,supplement,539,Maytenus macrocarpa; M. abenfolia; M. chuchuhuasi; M. krukovit; M. ilicifolia,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/539,False,2017-03-29 22:22:23
540,Chymotrypsin,,mdhq-default,,True,,,,,,supplement,540,Protease; Digestive Enzyme,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/540,False,2017-03-29 22:22:23
541,Cichoric Acid,,mdhq-default,,True,,,,,,supplement,541,Caffeic acid; Tartaric acid,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/541,False,2017-03-29 22:22:23
542,Cinnamon,,mdhq-default,,True,,,,,,supplement,542,Cinnamon (cinnamomum cassia); Cinnamon Bark; Cinnamomum zeylanicum; Cinnamon (Cinnamomum) [bark] (ID: 977000660); Cinnamon Extract,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/542,False,2017-03-29 22:22:23
543,"Cis-9, Trans-11 Isomer",,mdhq-default,,True,,,,,,supplement,543,Conjugated linoleic acid,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/543,False,2017-03-29 22:22:23
544,Cissus quadrangularis (leaf extract)(Supplying 19mg [19%] Chlorogenic acid & 34mg [34%] Polyphenols),,mdhq-default,,True,,,,,,supplement,544,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/544,False,2017-03-29 22:22:23
545,Citicoline,,mdhq-default,,True,,,,,,supplement,545,Citicoline (as cytidine 5-diphosphocholine sodium salt); Cytidine 5-diphosphocholine sodium salt,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/545,False,2017-03-29 22:22:23
546,Citrulline,,mdhq-default,,True,,,,,,supplement,546,2-amino-5-(carbamoylamino)pentanoic acid; alpha Amino Acid,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/546,False,2017-03-29 22:22:23
547,Citrus aurantium,,mdhq-default,,True,,,,,,supplement,547,Bitter Orange (Citrus aurantium); Bitter Orange; Bitter Orange (Citrus aurantium) [fruit]; Laraha; Zhi shi,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/547,False,2017-03-29 22:22:23
548,Citrus naringinine,,mdhq-default,,True,,,,,,supplement,548,Citrus naringinine Extract [fruit]; Citrus Oil/Extract,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/548,False,2017-03-29 22:22:23
549,Citrus Peel,,mdhq-default,,True,,,,,,supplement,549,Source of Flavonoids; Antioxidant; Orange Peel; Tangerine Peel; Citrus Pectin,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/549,False,2017-03-29 22:22:23
550,CLA (Conjugated Linoleic Acid),,mdhq-default,,True,,,,,,supplement,550,CLA; Conjugated Linoleic Acid; Safflower (Carthamus tinctorus) Oil; Safflower Oil; Tonalin,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/550,False,2017-03-29 22:22:23
551,Clove,,mdhq-default,,True,,,,,,supplement,551,Clove oil (Syzygium aromaticum); Syzygium aromaticum,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/551,False,2017-03-29 22:22:23
552,Clubmoss,,mdhq-default,,True,,,,,,supplement,552,Lycopodiopsida; Lycopodium,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/552,False,2017-03-29 22:22:23
553,Cobalt,,mdhq-default,,True,,,,,,supplement,553,Trace Minerals; Animal Protein,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/553,False,2017-03-29 22:22:23
554,Cocarboxylase,,mdhq-default,,True,,,,,,supplement,554,Co-Carboxylase; Diphosphothiamine; Thiamin diphosphate,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/554,False,2017-03-29 22:22:23
555,Cocoa Bean/Nut/Seed,,mdhq-default,,True,,,,,,supplement,555,Source of Flavonoids; Theobroma cacao; Cacao; Source of Theobromine; Source of Xanthines; Source of Chocolate; Cocoa Bean,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/555,False,2017-03-29 22:22:23
556,Codonopsis Root,,mdhq-default,,True,,,,,,supplement,556,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/556,False,2017-03-29 22:22:23
557,Coenzyme Q10,,mdhq-default,,True,,,,,,supplement,557,Coq10 (Ubiquinone); Co-Enzyme Q-10; Co-Enzyme Q10; Co-Q10; Coenzyme Q-10; CoQ10; Antioxidant; Q10; Ubidecarenone; Ubiquinone; Vitamin Q10,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/557,False,2017-03-29 22:22:23
558,Coffee,,mdhq-default,,True,,,,,,supplement,558,Coffea arabica; Caffeine; Coffee Bean Extract,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/558,False,2017-03-29 22:22:23
559,Coleus Forskohlii,,mdhq-default,,True,,,,,,supplement,559,Coleus root (Coleus forskohlii); forskolin,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/559,False,2017-03-29 22:22:23
560,Collagen,,mdhq-default,,True,,,,,,supplement,560,Chicken Collagen II; Chicken Collagen Type II; Collagen II; Collagen Type II; Hydrolyzed Collagen; Hydrolyzed or Predigested Collagen,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/560,False,2017-03-29 22:22:23
561,Collard Leaf,,mdhq-default,,True,,,,,,supplement,561,Brassica oleracea,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/561,False,2017-03-29 22:22:23
562,Colloidal Minerals,,mdhq-default,,True,,,,,,supplement,562,Aluminosilicate-containing Clay; Colloidal Metal Hydroxides; Trace Minerals,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/562,False,2017-03-29 22:22:23
563,Colloidal Silver,,mdhq-default,,True,,,,,,supplement,563,Tiny silver particles suspended in liquid; Silver,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/563,False,2017-03-29 22:22:23
564,Colostrum,,mdhq-default,,True,,,,,,supplement,564,Bovine Colostrum; Immunoglobulins (Antibodies); Immune Activator; Foremilk; First Milk,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/564,False,2017-03-29 22:22:23
565,"Conjugated Linoleic Acid Concentrate (from Safflower Oil) (Supplying [70%] Conjugated Linoleic Acid [CLA] with the primary isomers c-9, t-11 and t-10, c-12",,mdhq-default,,True,,,,,,supplement,565,"Conjugated Linoleic Acid Concentrate (from Safflower Oil) (Supplying [70%] Conjugated Linoleic Acid [CLA] with the primary isomers c-9, t-11 and t-10, c-12 in a 50:50 ratio)",Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/565,False,2017-03-29 22:22:23
566,Copper,,mdhq-default,,True,,,,,,supplement,566,Copper Amino Acid Chelate; Copper Carbonate; Copper Chlorophyllin; Copper Citrate; Copper Gluconate; Copper Glycinate; Copper Histidinate; Copper Lysinate; Copper Oxide; Copper Sulfate; Cupric Ascorbate; Cupric Ascorbate (ID: CI7665000); Cupric Aspartate; Cupric Bisglycinate; Cupric Gluconate; Cupric Ketoglutarate; Cupric Malate; Cupric Oxide; Cupric Spirulina Chelates; Cupric Succinate,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/566,False,2017-03-29 22:22:23
567,"Coral Mineral Powder (Marine Grade imported from Okinawa, Japan)",,mdhq-default,,True,,,,,,supplement,567,Natural Marine Coral,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/567,False,2017-03-29 22:22:23
568,Cordyceps sinensis,,mdhq-default,,True,,,,,,supplement,568,Chinese Caterpillar Fungus; Cordyceps sinensis Mushroom; Cordyceps sinensis Mycelia; Summer Grass; Winter Worm,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/568,False,2017-03-29 22:22:23
569,Coriander,,mdhq-default,,True,,,,,,supplement,569,Coriandrum sativum; Apiaceae; Cilantro,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/569,False,2017-03-29 22:22:23
570,Corn Silk,,mdhq-default,,True,,,,,,supplement,570,Corn Bran (Zea mays) (seed); Corn (Zea mays) Pistils Powder [silk]  ID: 977000795; Corn Maize; Zea mays,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/570,False,2017-03-29 22:22:23
571,Corydalis,,mdhq-default,,True,,,,,,supplement,571,Corydalis turturica; Fumewort; Yan Hu So; Corydalis yanhusuo,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/571,False,2017-03-29 22:22:23
572,Couchgrass,,mdhq-default,,True,,,,,,supplement,572,Agropyron repens; Couchgrass (Agropyron repens),Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/572,False,2017-03-29 22:22:23
573,Cramp Bark ,,mdhq-default,,True,,,,,,supplement,573,Viburnum Opulus,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/573,False,2017-03-29 22:22:23
574,Cranberry,,mdhq-default,,True,,,,,,supplement,574,Cranberry (Vaccinium macrocarpon); Cranberry (Vaccinium macrocarpon) Extract or Concentrate [berry]; Cranberry Extract; Cranberry Juice; Vaccinium macrocarpon,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/574,False,2017-03-29 22:22:23
575,Cratavin,,mdhq-default,,True,,,,,,supplement,575,Crataeva nurvala Extract; Trademarked Cranberry Extract,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/575,False,2017-03-29 22:22:23
576,Creatine,,mdhq-default,,True,,,,,,supplement,576,Creatine monohydrate; Monohydrate Creatine,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/576,False,2017-03-29 22:22:23
577,Cryptoxanthin,,mdhq-default,,True,,,,,,supplement,577,beta-Cryptoxanthin,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/577,False,2017-03-29 22:22:23
578,Cumin,,mdhq-default,,True,,,,,,supplement,578,Cuminum cyminum; Cumino; Comino; Jeera; Jiraka,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/578,False,2017-03-29 22:22:23
579,Curcumin,,mdhq-default,,True,,,,,,supplement,579,"Curcumin Extract; Source of Curcuminoids; Turmeric (source); Source of Polyphenols; Natural Yellow 3; (1E,6E)-1,7-bis(4-hydroxy-3-methoxyphenyl)-1,6-heptadiene-3,5-dione; Antioxidant",Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/579,False,2017-03-29 22:22:23
580,Cynarin,,mdhq-default,,True,,,,,,supplement,580,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/580,False,2017-03-29 22:22:23
581,Cyperus,,mdhq-default,,True,,,,,,supplement,581,Cyperus Rhizome; Xiangfu; Nutgrass; Purple Nutsedge; Source of Terpenes,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/581,False,2017-03-29 22:22:23
582,Cysteine,,mdhq-default,,True,,,,,,supplement,582,L-Cysteine HCL; NAC (as N-acetyl-L-cysteine); Cysteine Hydrochloride; L-Cysteine; L-Cysteine Hydrochloride; N-Acetyl Cysteine; N-Acetyl-L-Cysteine (NAC); NAC,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/582,False,2017-03-29 22:22:23
583,Cystine,,mdhq-default,,True,,,,,,supplement,583,L-Cystine,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/583,False,2017-03-29 22:22:23
584,Cytidine 5 -diphosphocholine,,mdhq-default,,True,,,,,,supplement,584,Cytidine 5-diphosphocholine sodium salt; Citicoline; Nucleotide Coenzyme,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/584,False,2017-03-29 22:22:23
585,D-Pinitol,,mdhq-default,,True,,,,,,supplement,585,Form of Inositol; 3-O-methyl-D-chiro-inositol; Pinitol; Soy (source); Bougainvillea spectabilis (source),Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/585,False,2017-03-29 22:22:23
586,D-Ribose,,mdhq-default,,True,,,,,,supplement,586,D Ribose; Ribose,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/586,False,2017-03-29 22:22:23
587,Dahlulin,,mdhq-default,,True,,,,,,supplement,587,Dahlulin(R); Probiotic; Complex Carbohydrate; Dahlia inulin,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/587,False,2017-03-29 22:22:23
588,Damiana,,mdhq-default,,True,,,,,,supplement,588,Damiana (Turnera diffusa) (leaf); Damiana Leaf; Damiana (Turnera aphrodisiaca) [leaf]  (ID: 977000853); Damiana (Turnera diffusa) [leaf]  (ID: 977000853); Turnera aphrodisiaca; Turnera diffusa,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/588,False,2017-03-29 22:22:23
589,Dandelion,,mdhq-default,,True,,,,,,supplement,589,Dandelion (Taraxacum officinale); Dandelion leaf & root (Taraxacum officinale); Dandelion (Taraxacum officinale) Powder [root and leaf]; Taraxacum officinale,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/589,False,2017-03-29 22:22:23
590,Devils Claw,,mdhq-default,,True,,,,,,supplement,590,Devils Claw (Harpagophytum procumbens) ; Harpagophytum procumbens; Grapple Plant; Wood Spider,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/590,False,2017-03-29 22:22:23
591,DHA (Docosahexaenoic Acid),,mdhq-default,,True,,,,,,supplement,591,DHA; Docosahexaenoic Acid; Docosahexaenoic Acid (DHA); Fish Oil [liver] (Cod Liver Oil); Fish Oils; Omega-3; Omega-3 Polyunsaturates,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/591,False,2017-03-29 22:22:23
592,DHEA (Dehydroepiandrosterone),,mdhq-default,,True,,,,,,supplement,592,Dehydroepiandrosterone; DHEA,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/592,False,2017-03-29 22:22:23
593,"DHEA, 7-Keto",,mdhq-default,,True,,,,,,supplement,593,"3-Acetyl-7-Oxo-Dehydroepiandrosterone; 7-Keto DHEA; 7-Keto-Dehydroepiandrosterone Acetate; DHEA, 7-Keto (3-Acetyl-7-Oxo-Dehydroepiandrosterone)",Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/593,False,2017-03-29 22:22:23
594,Di-Arginine Malate,,mdhq-default,,True,,,,,,supplement,594,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/594,False,2017-03-29 22:22:23
595,Diastase,,mdhq-default,,True,,,,,,supplement,595,Digestive Enzymes (amylase); Amylase; Amylase (Diastase); Aspergillus oryzae; Fungal enzyme,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/595,False,2017-03-29 22:22:23
596,Dibencozide,,mdhq-default,,True,,,,,,supplement,596,5-deoxyadenosyl cobalamin; Coenzyme B-12; Dibencozide (Vitamin B12 Coenzyme),Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/596,False,2017-03-29 22:22:23
597,Dietary Fiber,,mdhq-default,,True,,,,,,supplement,597,"Glucomannan (as Konjac Root Extract) [Amorphophallus konjac]; Psyllium (Plantago ovata) (seed husk); Apple Pectin (fiber); beta Mannon; beta-1,4-Mannan; Fiber; Fiber (dietary); FOS; Fructo-oligosaccharides; Fructo-oligosaccharides (FOS); Glucomannan; Glucomannan (Amoraphophalllus) (Konjac); Konjac; Lignin; Peach Fiber; Peach Fiber [fruit] or Concentrate; Pectin; Psyllium; Psyllium (Plantago ovato) Powder [seed husks]; Xanthan Gum",Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/597,False,2017-03-29 22:22:23
598,Digestive Enzymes (Aspergillus),,mdhq-default,,True,,,,,,supplement,598,Diastase; Digestive Enzymes (amylase); alpha-Galactosidase; Amylase; Amylase (Diastase); Glycoamylase; Invertase; Lactase; Maltase; Sucrase,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/598,False,2017-03-29 22:22:23
